step,gold,health,miners,swordsmen,archers,stateValue,nearby_resources_available,enemy_health,enemy_miners,enemy_swordsmen,enemy_archers,enemies_in_vicinity,episode_time,action
0,0.1,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.0037424408,1
1,0.11,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.010974452,3
2,0.11,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.014326564,0
3,0.11,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.017678563,6
4,0.12,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.021021403,0
5,0.12,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.024373805,3
6,0.12,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.02772598,1
7,0.13,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.031078132,0
8,0.13,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.034429736,6
9,0.13,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.037783105,2
10,0.14,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.041141756,1
